DEPTH      GR         CAL        RES90      RES10      NMRFF      NMRPERM    NMRPHIE    NMRPHIT    
M          gAPI       in         ohm.m      ohm.m      DEC        mD         DEC        DEC        
$Format : 11,11,11,11,11,11,11,11,11
5515.0416  8.6192     12.2366    894.9819   1948.8922  0.1077     108.3026   0.1221     0.1235     
5515.1940  7.8920     12.2273    750.6967   1947.4966  0.1062     112.9286   0.1210     0.1210     
5515.3464  7.8438     12.2216    752.6679   1850.9882  0.1141     237.8247   0.1269     0.1269     
5515.4988  9.1260     12.2139    760.2025   1643.6752  0.1199     461.9359   0.1292     0.1292     
5515.6512  11.0876    12.2087    620.7521   1494.7078  0.1182     525.6832   0.1265     0.1265     
5515.8036  12.7638    12.2036    508.0246   1325.5569  0.1153     471.2429   0.1239     0.1240     
5515.9560  13.8023    12.2026    533.3927   1316.5300  0.1093     172.3824   0.1218     0.1226     
5516.1084  14.3312    12.2084    601.4496   1532.0315  0.1038     78.3416    0.1199     0.1210     
5516.2608  14.4388    12.2095    623.3694   1299.6577  0.1006     67.2125    0.1175     0.1175     
5516.4132  14.1092    12.2078    483.3362   791.6060   0.0992     66.8948    0.1154     0.1154     
5516.5656  13.5489    12.2055    344.4828   531.4357   0.0989     77.5091    0.1135     0.1135     
5516.7180  12.6450    12.2068    375.6656   375.6931   0.1007     107.9173   0.1131     0.1132     
5516.8704  11.7280    12.2099    499.5977   516.7895   0.1042     126.5246   0.1151     0.1168     
5517.0228  11.6741    12.2111    894.9296   953.9714   0.1065     100.6348   0.1172     0.1233     
5517.1752  12.4443    12.2112    1439.5479  1249.3131  0.1054     56.3917    0.1179     0.1294     
5517.3276  13.4824    12.2094    1323.9089  1426.6858  0.1035     39.6727    0.1188     0.1324     
5517.4800  14.3454    12.2096    754.3152   1168.9061  0.1039     42.6174    0.1223     0.1319     
5517.6324  15.4977    12.2087    433.8617   621.1378   0.1103     63.6104    0.1312     0.1361     
5517.7848  17.1388    12.2072    284.5070   367.8231   0.1165     80.1975    0.1396     0.1433     
5517.9372  18.1609    12.2048    235.0071   257.2790   0.1203     87.9914    0.1443     0.1486     
5518.0896  18.0410    12.2029    234.3652   186.1856   0.1201     88.5363    0.1445     0.1482     
5518.2420  17.2051    12.2057    213.0453   150.2158   0.1167     89.3705    0.1396     0.1414     
5518.3944  16.5803    12.2077    174.5102   126.0139   0.1145     103.3892   0.1339     0.1352     
5518.5468  16.4321    12.2119    135.0033   115.8906   0.1131     117.2223   0.1296     0.1311     
5518.6992  16.4435    12.2160    158.7221   148.0973   0.1117     128.4597   0.1264     0.1278     
5518.8516  16.6652    12.2130    210.7928   180.3409   0.1103     144.6163   0.1238     0.1245     
5519.0040  17.2323    12.2104    235.4294   170.6335   0.1065     128.3324   0.1200     0.1201     
5519.1564  17.4505    12.2098    237.6206   158.9717   0.0898     50.7324    0.1056     0.1115     
5519.3088  17.5072    12.2066    215.5842   151.6932   0.0756     8.1483     0.0962     0.1071     
5519.4612  18.5614    12.2057    203.0842   140.4608   0.0675     4.0522     0.0937     0.1066     
5519.6136  20.8057    12.2072    197.1941   136.3138   0.0574     1.9186     0.0909     0.1039     
5519.7660  23.5952    12.2025    175.3322   140.3792   0.0490     0.9516     0.0856     0.0955     
5519.9184  25.3294    12.1952    179.8299   153.7365   0.0421     0.5191     0.0733     0.0849     
5520.0708  26.0531    12.1960    196.8600   166.7730   0.0391     0.3762     0.0650     0.0795     
5520.2232  25.7702    12.1990    191.5976   171.9098   0.0381     0.3370     0.0599     0.0765     
5520.3756  23.3839    12.2002    179.3235   167.3217   0.0442     0.6906     0.0623     0.0765     
5520.5280  19.4306    12.2041    218.6148   162.2433   0.0740     40.0312    0.0858     0.0891     
5520.6804  15.5581    12.2060    376.9588   182.4733   0.0930     97.5241    0.1032     0.1032     
5520.8328  13.2775    12.2033    464.7246   223.5733   0.0977     118.5748   0.1082     0.1082     
5520.9852  12.5047    12.2008    420.9007   242.3422   0.0998     128.1669   0.1107     0.1107     
5521.1376  12.4247    12.1996    499.1606   242.3643   0.0989     125.3784   0.1091     0.1096     
5521.2900  12.9758    12.2017    642.0658   241.5675   0.0926     104.0422   0.1019     0.1020     
5521.4424  13.4282    12.2033    677.4208   234.4420   0.0862     55.7850    0.0973     0.0975     
5521.5948  13.0204    12.2041    616.6379   229.2551   0.0867     71.6172    0.0957     0.0963     
5521.7472  11.8751    12.2096    590.1637   233.4641   0.0885     134.8592   0.0945     0.0956     
5521.8996  10.8246    12.2103    622.8874   246.6814   0.0886     334.2176   0.0927     0.0929     
